1670,AK Sand Point 1 ENE,20150714,,,,,,,,,-243.7500000000,0.2326600000,0.0000110920,
1670,AK Sand Point 1 ENE,20170630,-243.42,0.2319800000,0.0000114290,,,,,,,,,
1670,AK Sand Point 1 ENE,20180523,,,,,-244.3300000000,0.2340400000,0.0000103210,,,,,
1670,AK Sand Point 1 ENE,20190611,,,,,,,,,-243.9600000000,0.2322790000,0.0000111330,
1795,AK Selawik 28 E,20150814,-243.9,0.2329600000,0.0000109440,,-243.2900000000,0.2317900000,0.0000115280,,-243.0000000000,0.2309900000,0.0000119840,
1795,AK Selawik 28 E,20160817,-243.45,0.2321800000,0.0000112450,,,,,,,,,
1795,AK Selawik 28 E,20170731,,,,,-243.4000000000,0.2320200000,0.0000113380,,,,,
1795,AK Selawik 28 E,20180726,,,,,,,,,-243.7200000000,0.2326100000,0.0000111520,
1795,AK Selawik 28 E,20190608,-243.48,0.2320200000,0.0000114160,,,,,,,,,
1166,AK Sitka 1 NE,20050817,-244.636,233.7950000000,10.8430000000,,-244.3410000000,233.2360000000,11.1100000000,,-244.3010000000,233.1770000000,11.1198000000,
1166,AK Sitka 1 NE,20060815,-244.543,233.6610000000,10.8786000000,,,,,,,,,
1166,AK Sitka 1 NE,20070811,-244.303,2331.2700000000,1105.3900000000,,-243.7280000000,2326.9200000000,1112.4600000000,,-244.1540000000,2331.0300000000,1089.9300000000,
1166,AK Sitka 1 NE,20080818,,,,,,,,,-243.4400000000,2322.2000000000,1126.2000000000,
1166,AK Sitka 1 NE,20090717,-244.25,2331.4900000000,1106.7800000000,,,,,,,,,
1166,AK Sitka 1 NE,20100820,-243.63,0.2325900000,0.0000110660,,-244.0700000000,0.2334800000,0.0000105940,,-243.7800000000,0.2327400000,0.0000109850,
1166,AK Sitka 1 NE,20110725,-243.55,0.2321700000,0.0000113910,,,,,,,,,
1166,AK Sitka 1 NE,20120730,,,,,-243.7400000000,0.2328000000,0.0000109260,,,,,
1166,AK Sitka 1 NE,20130620,,,,,,,,,-243.7200000000,0.2326600000,0.0000110530,
1166,AK Sitka 1 NE,20140807,-243.45,0.2322100000,0.0000112250,,,,,,,,,
1166,AK Sitka 1 NE,20150622,,,,,-243.9900000000,0.2328600000,0.0000111370,,,,,
1166,AK Sitka 1 NE,20170623,,,,,,,,,-243.8900000000,0.2326100000,0.0000112180,
1166,AK Sitka 1 NE,20180612,-244.38,0.2339200000,0.0000104490,,,,,,,,,
1166,AK Sitka 1 NE,20190715,,,,,-243.2900000000,0.2315800000,0.0000117290,,,,,
1143,AK St. Paul 4 NE,20050807,-244.417,233.3010000000,11.0763000000,,-244.4110000000,233.1700000000,11.2051000000,,-244.5270000000,233.6070000000,10.9382000000,
